DATE,MODEL_VERSION,POLICY_ID,POLICY_ROLE,THRESHOLDS,EVENT_ID,MATCH,PLAYER1,PLAYER2,PICK,DECISION,RULE,ODDS,BOOKMAKER,PROBABILITY,EV,TIMESTAMP,RESULT,FLAT_RETURN,CLOSING_ODDS,CLV,BRIER_SCORE,SETTLEMENT_RULE
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73252836,"Marozsan, Fabian vs Arnaldi, Matteo","Marozsan, Fabian","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,stale_price,,,,,2026-08-05T18:04:47.981028+00:00,W,-1.000,1.040,,,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252836,"Marozsan, Fabian vs Arnaldi, Matteo","Marozsan, Fabian","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,stale_price,,,,,2026-08-05T18:04:47.981028+00:00,W,-1.000,1.040,,,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252852,"Hurkacz, Hubert vs Tabilo, Alejandro","Hurkacz, Hubert","Tabilo, Alejandro","Tabilo, Alejandro",cancelled,match_started,,,,,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73252840,"Fearnley, Jacob vs Mensik, Jakub","Fearnley, Jacob","Mensik, Jakub","Fearnley, Jacob",cancelled,price_outside_range,3.100,Unibet,0.419548,0.300598,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.176021,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73252840,"Fearnley, Jacob vs Mensik, Jakub","Fearnley, Jacob","Mensik, Jakub","Fearnley, Jacob",cancelled,price_outside_range,3.100,Unibet,0.419548,0.300598,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.176021,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73252840,"Fearnley, Jacob vs Mensik, Jakub","Fearnley, Jacob","Mensik, Jakub","Fearnley, Jacob",cancelled,price_outside_range,3.100,Unibet,0.419548,0.300598,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.176021,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252840,"Fearnley, Jacob vs Mensik, Jakub","Fearnley, Jacob","Mensik, Jakub","Fearnley, Jacob",cancelled,price_outside_range,3.100,Unibet,0.419548,0.300598,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.176021,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73252826,"Michelsen, Alex vs Cerundolo, Francisco","Michelsen, Alex","Cerundolo, Francisco","Cerundolo, Francisco",cancelled,insufficient_bookmakers,2.350,Unibet,0.479580,0.127014,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.229997,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73252826,"Michelsen, Alex vs Cerundolo, Francisco","Michelsen, Alex","Cerundolo, Francisco","Cerundolo, Francisco",cancelled,insufficient_bookmakers,2.350,Unibet,0.479580,0.127014,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.229997,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73252826,"Michelsen, Alex vs Cerundolo, Francisco","Michelsen, Alex","Cerundolo, Francisco","Cerundolo, Francisco",cancelled,insufficient_bookmakers,2.350,Unibet,0.479580,0.127014,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.229997,standard_completed_match
2026-08-05,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252826,"Michelsen, Alex vs Cerundolo, Francisco","Michelsen, Alex","Cerundolo, Francisco","Cerundolo, Francisco",cancelled,insufficient_bookmakers,2.350,Unibet,0.479580,0.127014,2026-08-05T20:05:21.648471+00:00,L,-1.000,,,0.229997,standard_completed_match
2026-08-06,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73251082,"Dodig, Matej vs Giustino, Lorenzo","Dodig, Matej","Giustino, Lorenzo","Giustino, Lorenzo",cancelled,match_started,,,,,2026-08-06T10:43:38.950270+00:00,W,-1.000,,,,standard_completed_match
2026-08-06,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252914,"Lehecka, Jiri vs Blockx, Alexander","Lehecka, Jiri","Blockx, Alexander","Blockx, Alexander",cancelled,match_started,,,,,2026-08-07T00:37:14.605287+00:00,L,-1.000,,,,standard_completed_match
2026-08-06,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,15547919233,Reese Brantmeier vs Elizabeth Mandlik,Reese Brantmeier,Elizabeth Mandlik,Reese Brantmeier,cancelled,match_started,,,,,2026-08-07T00:37:14.605287+00:00,,,,,,standard_completed_match
2026-08-06,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73255990,"Kalinskaya, Anna vs Shnaider, Diana","Kalinskaya, Anna","Shnaider, Diana","Kalinskaya, Anna",cancelled,match_started,,,,,2026-08-07T00:37:14.605287+00:00,L,-1.000,,,,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73255528,"Campana Lee, Gerard vs Piraino, Gabriele","Campana Lee, Gerard","Piraino, Gabriele","Campana Lee, Gerard",cancelled,uncertainty_adjusted_edge_too_low,2.100,Unibet,0.503435,0.057212,2026-08-07T11:22:27.586655+00:00,L,-1.000,8.500,-0.752941,0.253447,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73255528,"Campana Lee, Gerard vs Piraino, Gabriele","Campana Lee, Gerard","Piraino, Gabriele","Campana Lee, Gerard",cancelled,uncertainty_adjusted_edge_too_low,2.100,Unibet,0.503435,0.057212,2026-08-07T11:22:27.586655+00:00,L,-1.000,8.500,-0.752941,0.253447,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73255528,"Campana Lee, Gerard vs Piraino, Gabriele","Campana Lee, Gerard","Piraino, Gabriele","Campana Lee, Gerard",cancelled,uncertainty_adjusted_edge_too_low,2.100,Unibet,0.503435,0.057212,2026-08-07T11:22:27.586655+00:00,L,-1.000,8.500,-0.752941,0.253447,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73255528,"Campana Lee, Gerard vs Piraino, Gabriele","Campana Lee, Gerard","Piraino, Gabriele","Campana Lee, Gerard",cancelled,uncertainty_adjusted_edge_too_low,2.100,Unibet,0.503435,0.057212,2026-08-07T11:22:27.586655+00:00,L,-1.000,8.500,-0.752941,0.253447,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73251080,"Moller, Elmer vs Taberner, Carlos","Moller, Elmer","Taberner, Carlos","Taberner, Carlos",cancelled,bookmaker_conflict,2.630,Unibet,0.458447,0.205716,2026-08-07T13:47:51.365982+00:00,L,-1.000,21.000,-0.874762,0.210174,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73251080,"Moller, Elmer vs Taberner, Carlos","Moller, Elmer","Taberner, Carlos","Taberner, Carlos",authorized,thresholds_passed,2.630,Unibet,0.458447,0.205716,2026-08-07T13:47:51.365982+00:00,L,-1.000,21.000,-0.874762,0.210174,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73251080,"Moller, Elmer vs Taberner, Carlos","Moller, Elmer","Taberner, Carlos","Taberner, Carlos",authorized,thresholds_passed,2.630,Unibet,0.458447,0.205716,2026-08-07T13:47:51.365982+00:00,L,-1.000,21.000,-0.874762,0.210174,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73251080,"Moller, Elmer vs Taberner, Carlos","Moller, Elmer","Taberner, Carlos","Taberner, Carlos",authorized,pre_match_validated,2.630,Unibet,0.458447,0.205716,2026-08-07T13:47:51.365982+00:00,L,-1.000,21.000,-0.874762,0.210174,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73256016,"Jovic, Iva vs Korneeva, Alina","Jovic, Iva","Korneeva, Alina","Korneeva, Alina",cancelled,uncertainty_adjusted_edge_too_low,2.620,Bet365,0.401802,0.052720,2026-08-07T13:47:51.365982+00:00,W,1.620,1.050,1.495238,0.357841,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73256016,"Jovic, Iva vs Korneeva, Alina","Jovic, Iva","Korneeva, Alina","Korneeva, Alina",cancelled,uncertainty_adjusted_edge_too_low,2.620,Bet365,0.401802,0.052720,2026-08-07T13:47:51.365982+00:00,W,1.620,1.050,1.495238,0.357841,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73256016,"Jovic, Iva vs Korneeva, Alina","Jovic, Iva","Korneeva, Alina","Korneeva, Alina",cancelled,uncertainty_adjusted_edge_too_low,2.620,Bet365,0.401802,0.052720,2026-08-07T13:47:51.365982+00:00,W,1.620,1.050,1.495238,0.357841,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73256016,"Jovic, Iva vs Korneeva, Alina","Jovic, Iva","Korneeva, Alina","Korneeva, Alina",cancelled,uncertainty_adjusted_edge_too_low,2.620,Bet365,0.401802,0.052720,2026-08-07T13:47:51.365982+00:00,W,1.620,1.050,1.495238,0.357841,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73252898,"Griekspoor, Tallon vs Arnaldi, Matteo","Griekspoor, Tallon","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,model_disagreement,2.650,Unibet,0.481120,0.274968,2026-08-07T15:49:14.192991+00:00,L,-1.000,17.000,-0.844118,0.231476,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73252898,"Griekspoor, Tallon vs Arnaldi, Matteo","Griekspoor, Tallon","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,model_disagreement,2.650,Unibet,0.481120,0.274968,2026-08-07T15:49:14.192991+00:00,L,-1.000,17.000,-0.844118,0.231476,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73252898,"Griekspoor, Tallon vs Arnaldi, Matteo","Griekspoor, Tallon","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,model_disagreement,2.650,Unibet,0.481120,0.274968,2026-08-07T15:49:14.192991+00:00,L,-1.000,17.000,-0.844118,0.231476,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252898,"Griekspoor, Tallon vs Arnaldi, Matteo","Griekspoor, Tallon","Arnaldi, Matteo","Arnaldi, Matteo",cancelled,extreme_price_movement,2.650,Unibet,0.481120,0.274968,2026-08-07T15:49:14.192991+00:00,L,-1.000,17.000,-0.844118,0.231476,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73252890,"Van de Zandschulp, Botic vs Hurkacz, Hubert","Van de Zandschulp, Botic","Hurkacz, Hubert","Van de Zandschulp, Botic",cancelled,insufficient_bookmakers,2.800,Unibet,0.390410,0.093149,2026-08-07T16:45:08.389058+00:00,W,1.800,,,0.371600,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73252890,"Van de Zandschulp, Botic vs Hurkacz, Hubert","Van de Zandschulp, Botic","Hurkacz, Hubert","Van de Zandschulp, Botic",cancelled,insufficient_bookmakers,2.800,Unibet,0.390410,0.093149,2026-08-07T16:45:08.389058+00:00,W,1.800,,,0.371600,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73252890,"Van de Zandschulp, Botic vs Hurkacz, Hubert","Van de Zandschulp, Botic","Hurkacz, Hubert","Van de Zandschulp, Botic",cancelled,insufficient_bookmakers,2.800,Unibet,0.390410,0.093149,2026-08-07T16:45:08.389058+00:00,W,1.800,,,0.371600,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73252890,"Van de Zandschulp, Botic vs Hurkacz, Hubert","Van de Zandschulp, Botic","Hurkacz, Hubert","Van de Zandschulp, Botic",cancelled,insufficient_bookmakers,2.800,Unibet,0.390410,0.093149,2026-08-07T16:45:08.389058+00:00,W,1.800,,,0.371600,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73256006,"Mertens, Elise vs Osaka, Naomi","Mertens, Elise","Osaka, Naomi","Mertens, Elise",cancelled,insufficient_bookmakers,3.000,Bet365,0.410846,0.232537,2026-08-07T19:47:14.071119+00:00,L,-1.000,,,0.168794,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73256006,"Mertens, Elise vs Osaka, Naomi","Mertens, Elise","Osaka, Naomi","Mertens, Elise",cancelled,insufficient_bookmakers,3.000,Bet365,0.410846,0.232537,2026-08-07T19:47:14.071119+00:00,L,-1.000,,,0.168794,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73256006,"Mertens, Elise vs Osaka, Naomi","Mertens, Elise","Osaka, Naomi","Mertens, Elise",cancelled,insufficient_bookmakers,3.000,Bet365,0.410846,0.232537,2026-08-07T19:47:14.071119+00:00,L,-1.000,,,0.168794,standard_completed_match
2026-08-07,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73256006,"Mertens, Elise vs Osaka, Naomi","Mertens, Elise","Osaka, Naomi","Mertens, Elise",cancelled,insufficient_bookmakers,3.000,Bet365,0.410846,0.232537,2026-08-07T19:47:14.071119+00:00,L,-1.000,,,0.168794,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73251070,"Kym, Jerome vs Moller, Elmer","Kym, Jerome","Moller, Elmer","Moller, Elmer",authorized,thresholds_passed,2.620,Bet365,0.428723,0.123253,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.183803,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73251070,"Kym, Jerome vs Moller, Elmer","Kym, Jerome","Moller, Elmer","Moller, Elmer",authorized,thresholds_passed,2.620,Bet365,0.428723,0.123253,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.183803,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73251070,"Kym, Jerome vs Moller, Elmer","Kym, Jerome","Moller, Elmer","Moller, Elmer",authorized,thresholds_passed,2.620,Bet365,0.428723,0.123253,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.183803,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73251070,"Kym, Jerome vs Moller, Elmer","Kym, Jerome","Moller, Elmer","Moller, Elmer",authorized,pre_match_validated,2.620,Bet365,0.428723,0.123253,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.183803,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73255260,"Ghibaudo, Antoine vs Simakin, Ilia","Ghibaudo, Antoine","Simakin, Ilia","Ghibaudo, Antoine",cancelled,uncertainty_adjusted_edge_too_low,2.500,Bet365,0.429299,0.073247,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.184298,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73255260,"Ghibaudo, Antoine vs Simakin, Ilia","Ghibaudo, Antoine","Simakin, Ilia","Ghibaudo, Antoine",cancelled,uncertainty_adjusted_edge_too_low,2.500,Bet365,0.429299,0.073247,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.184298,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73255260,"Ghibaudo, Antoine vs Simakin, Ilia","Ghibaudo, Antoine","Simakin, Ilia","Ghibaudo, Antoine",authorized,thresholds_passed,2.500,Bet365,0.429299,0.073247,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.184298,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73255260,"Ghibaudo, Antoine vs Simakin, Ilia","Ghibaudo, Antoine","Simakin, Ilia","Ghibaudo, Antoine",cancelled,uncertainty_adjusted_edge_too_low,2.500,Bet365,0.429299,0.073247,2026-08-08T10:59:13.744983+00:00,L,-1.000,,,0.184298,standard_completed_match
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73251068,"Gentzsch, Tom vs Piros, Zsombor","Gentzsch, Tom","Piros, Zsombor","Gentzsch, Tom",authorized,thresholds_passed,2.550,Unibet,0.450097,0.147747,2026-08-08T12:33:09.857903+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73251068,"Gentzsch, Tom vs Piros, Zsombor","Gentzsch, Tom","Piros, Zsombor","Gentzsch, Tom",authorized,thresholds_passed,2.550,Unibet,0.450097,0.147747,2026-08-08T12:33:09.857903+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73251068,"Gentzsch, Tom vs Piros, Zsombor","Gentzsch, Tom","Piros, Zsombor","Gentzsch, Tom",authorized,thresholds_passed,2.550,Unibet,0.450097,0.147747,2026-08-08T12:33:09.857903+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73251068,"Gentzsch, Tom vs Piros, Zsombor","Gentzsch, Tom","Piros, Zsombor","Gentzsch, Tom",authorized,pre_match_validated,2.550,Unibet,0.450097,0.147747,2026-08-08T12:33:09.857903+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,12740309819,Clement Chidekh vs Timo Legout,Clement Chidekh,Timo Legout,Timo Legout,cancelled,bookmaker_conflict,2.620,Bet365,0.468701,0.227996,2026-08-08T13:40:20.350536+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,12740309819,Clement Chidekh vs Timo Legout,Clement Chidekh,Timo Legout,Timo Legout,authorized,thresholds_passed,2.620,Bet365,0.468701,0.227996,2026-08-08T13:40:20.350536+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,12740309819,Clement Chidekh vs Timo Legout,Clement Chidekh,Timo Legout,Timo Legout,authorized,thresholds_passed,2.620,Bet365,0.468701,0.227996,2026-08-08T13:40:20.350536+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,12740309819,Clement Chidekh vs Timo Legout,Clement Chidekh,Timo Legout,Timo Legout,authorized,pre_match_validated,2.620,Bet365,0.468701,0.227996,2026-08-08T13:40:20.350536+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-conservative-v1,shadow,movement<=0.060;dispersion<=0.080;quality>=7;risk_ev>0.070,73255972,"Kostyuk, Marta vs Swiatek, Iga","Kostyuk, Marta","Swiatek, Iga","Kostyuk, Marta",authorized,thresholds_passed,2.200,Bet365,0.514270,0.131395,2026-08-08T14:56:58.340938+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-standard-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=5;risk_ev>0.050,73255972,"Kostyuk, Marta vs Swiatek, Iga","Kostyuk, Marta","Swiatek, Iga","Kostyuk, Marta",authorized,thresholds_passed,2.200,Bet365,0.514270,0.131395,2026-08-08T14:56:58.340938+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,threshold-permissive-v1,shadow,movement<=0.100;dispersion<=0.120;quality>=4;risk_ev>0.030,73255972,"Kostyuk, Marta vs Swiatek, Iga","Kostyuk, Marta","Swiatek, Iga","Kostyuk, Marta",authorized,thresholds_passed,2.200,Bet365,0.514270,0.131395,2026-08-08T14:56:58.340938+00:00,,,,,,
2026-08-08,tennis-2026.08-bookmaker-retirement-rules-v1,active-v1,active,,73255972,"Kostyuk, Marta vs Swiatek, Iga","Kostyuk, Marta","Swiatek, Iga","Kostyuk, Marta",authorized,pre_match_validated,2.200,Bet365,0.514270,0.131395,2026-08-08T14:56:58.340938+00:00,,,,,,
